ine_code;municipality;province;ccaa;year;deceased;injured_hospitalized;injured_not_hospitalized
31236;Ultzama;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31237;Unciti;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31238;Unzué/Untzue;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31239;Urdazubi/Urdax;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31240;Urdiain;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31241;Urraul Alto;Navarra;Navarra (Comunidad Foral de);2023;;;
31242;Urraul Bajo;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31243;Urroz-Villa;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31244;Urroz;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31245;Urzainqui/Urzainki;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31246;Uterga;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31247;Uztárroz/Uztarroze;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31248;Luzaide/Valcarlos;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31249;Valtierra;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31250;Bera;Navarra;Navarra (Comunidad Foral de);2023;0;0;1
31251;Viana;Navarra;Navarra (Comunidad Foral de);2023;0;0;2
31252;Vidángoz/Bidankoze;Navarra;Navarra (Comunidad Foral de);2023;;;
31253;Bidaurreta;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31254;Villafranca;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31255;Villamayor de Monjardín;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31256;Hiriberri/Villanueva de Aezkoa;Navarra;Navarra (Comunidad Foral de);2023;;;
31257;Villatuerta;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31258;Villava/Atarrabia;Navarra;Navarra (Comunidad Foral de);2023;0;0;1
31259;Igantzi;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31260;Valle de Yerri/Deierri;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31261;Yesa;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31262;Zabalza/Zabaltza;Navarra;Navarra (Comunidad Foral de);2023;;;
31263;Zubieta;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31264;Zugarramurdi;Navarra;Navarra (Comunidad Foral de);2023;;;
31265;Zúñiga;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31901;Barañain;Navarra;Navarra (Comunidad Foral de);2023;0;0;9
31902;Berrioplano/Berriobeiti;Navarra;Navarra (Comunidad Foral de);2023;0;0;2
31903;Berriozar;Navarra;Navarra (Comunidad Foral de);2023;0;1;13
31904;Irurtzun;Navarra;Navarra (Comunidad Foral de);2023;0;0;0
31905;Beriáin;Navarra;Navarra (Comunidad Foral de);2023;0;1;0
31906;Orkoien;Navarra;Navarra (Comunidad Foral de);2023;0;0;3
31907;Zizur Mayor/Zizur Nagusia;Navarra;Navarra (Comunidad Foral de);2023;0;1;12
31908;Lekunberri;Navarra;Navarra (Comunidad Foral de);2023;0;0;1
32000;Ourense ( municipio sin especificar);Ourense;Galicia;2023;;;
32001;Allariz;Ourense;Galicia;2023;0;0;3
32002;Amoeiro;Ourense;Galicia;2023;0;0;0
32003;"Arnoia; A";Ourense;Galicia;2023;0;0;0
32004;Avión;Ourense;Galicia;2023;0;0;0
32005;Baltar;Ourense;Galicia;2023;0;1;0
32006;Bande;Ourense;Galicia;2023;0;0;0
32007;Baños de Molgas;Ourense;Galicia;2023;0;0;0
32008;Barbadás;Ourense;Galicia;2023;0;0;18
32009;"Barco de Valdeorras; O";Ourense;Galicia;2023;0;3;8
32010;Beade;Ourense;Galicia;2023;0;0;0
32011;Beariz;Ourense;Galicia;2023;0;0;0
32012;"Blancos; Os";Ourense;Galicia;2023;0;0;0
32013;Boborás;Ourense;Galicia;2023;0;0;0
32014;"Bola; A";Ourense;Galicia;2023;0;0;0
32015;"Bolo; O";Ourense;Galicia;2023;0;0;0
32016;Calvos de Randín;Ourense;Galicia;2023;0;0;0
32017;Carballeda de Valdeorras;Ourense;Galicia;2023;0;0;0
32018;Carballeda de Avia;Ourense;Galicia;2023;0;0;0
32019;"Carballiño; O";Ourense;Galicia;2023;0;1;0
32020;Cartelle;Ourense;Galicia;2023;0;0;0
32021;Castrelo do Val;Ourense;Galicia;2023;0;0;0
32022;Castrelo de Miño;Ourense;Galicia;2023;0;0;0
32023;Castro Caldelas;Ourense;Galicia;2023;0;0;0
32024;Celanova;Ourense;Galicia;2023;0;1;6
32025;Cenlle;Ourense;Galicia;2023;0;0;0
32026;Coles;Ourense;Galicia;2023;0;0;0
32027;Cortegada;Ourense;Galicia;2023;0;0;0
32028;Cualedro;Ourense;Galicia;2023;0;0;0
32029;Chandrexa de Queixa;Ourense;Galicia;2023;0;0;0
32030;Entrimo;Ourense;Galicia;2023;0;0;0
32031;Esgos;Ourense;Galicia;2023;0;0;0
32032;Xinzo de Limia;Ourense;Galicia;2023;0;3;10
32033;Gomesende;Ourense;Galicia;2023;0;0;0
32034;"Gudiña; A";Ourense;Galicia;2023;0;0;0
32035;"Irixo; O";Ourense;Galicia;2023;0;0;0
32036;Xunqueira de Ambía;Ourense;Galicia;2023;0;0;0
32037;Xunqueira de Espadanedo;Ourense;Galicia;2023;0;0;0
32038;Larouco;Ourense;Galicia;2023;0;0;0
32039;Laza;Ourense;Galicia;2023;0;0;0
32040;Leiro;Ourense;Galicia;2023;0;0;0
32041;Lobeira;Ourense;Galicia;2023;0;0;0
32042;Lobios;Ourense;Galicia;2023;0;1;1
32043;Maceda;Ourense;Galicia;2023;0;0;0
32044;Manzaneda;Ourense;Galicia;2023;0;0;0
32045;Maside;Ourense;Galicia;2023;0;0;6
32046;Melón;Ourense;Galicia;2023;0;0;0
32047;"Merca; A";Ourense;Galicia;2023;0;0;1
32048;"Mezquita; A";Ourense;Galicia;2023;0;0;0
32049;Montederramo;Ourense;Galicia;2023;0;0;0
32050;Monterrei;Ourense;Galicia;2023;0;0;0
32051;Muíños;Ourense;Galicia;2023;0;0;0
32052;Nogueira de Ramuín;Ourense;Galicia;2023;0;0;0
32053;Oímbra;Ourense;Galicia;2023;0;0;0
32054;Ourense;Ourense;Galicia;2023;2;23;114
32055;Paderne de Allariz;Ourense;Galicia;2023;0;0;0
32056;Padrenda;Ourense;Galicia;2023;0;0;0
32057;Parada de Sil;Ourense;Galicia;2023;0;0;0
32058;"Pereiro de Aguiar; O";Ourense;Galicia;2023;0;0;0
32059;"Peroxa; A";Ourense;Galicia;2023;0;0;0
32060;Petín;Ourense;Galicia;2023;0;0;0
32061;Piñor;Ourense;Galicia;2023;0;0;0
32062;Porqueira;Ourense;Galicia;2023;0;0;0
32063;"Pobra de Trives; A";Ourense;Galicia;2023;0;0;0
32064;Pontedeva;Ourense;Galicia;2023;0;0;0
32065;Punxín;Ourense;Galicia;2023;0;0;0
32066;Quintela de Leirado;Ourense;Galicia;2023;0;0;0
32067;Rairiz de Veiga;Ourense;Galicia;2023;0;0;0
32068;Ramirás;Ourense;Galicia;2023;0;0;1
32069;Ribadavia;Ourense;Galicia;2023;0;0;0
32070;San Xoán de Río;Ourense;Galicia;2023;0;0;0
32071;Riós;Ourense;Galicia;2023;0;0;0
32072;"Rúa; A";Ourense;Galicia;2023;0;1;0
32073;Rubiá;Ourense;Galicia;2023;0;0;0
32074;San Amaro;Ourense;Galicia;2023;0;0;0
32075;San Cibrao das Viñas;Ourense;Galicia;2023;0;0;0
32076;San Cristovo de Cea;Ourense;Galicia;2023;0;0;0
32077;Sandiás;Ourense;Galicia;2023;0;0;0
32078;Sarreaus;Ourense;Galicia;2023;0;0;0
32079;Taboadela;Ourense;Galicia;2023;0;0;1
32080;"Teixeira; A";Ourense;Galicia;2023;0;0;0
32081;Toén;Ourense;Galicia;2023;1;0;0
32082;Trasmiras;Ourense;Galicia;2023;0;0;0
32083;"Veiga; A";Ourense;Galicia;2023;0;0;0
32084;Verea;Ourense;Galicia;2023;0;0;0
32085;Verín;Ourense;Galicia;2023;0;2;12
32086;Viana do Bolo;Ourense;Galicia;2023;0;0;0
32087;Vilamarín;Ourense;Galicia;2023;0;0;0
32088;Vilamartín de Valdeorras;Ourense;Galicia;2023;0;0;0
32089;Vilar de Barrio;Ourense;Galicia;2023;0;0;0
32090;Vilar de Santos;Ourense;Galicia;2023;0;0;0
32091;Vilardevós;Ourense;Galicia;2023;1;0;0
32092;Vilariño de Conso;Ourense;Galicia;2023;0;0;0
33000;Asturias ( municipio sin especificar);Asturias;Asturias (Principado de);2023;;;
33001;Allande;Asturias;Asturias (Principado de);2023;0;1;2
33002;Aller;Asturias;Asturias (Principado de);2023;0;0;3
33003;Amieva;Asturias;Asturias (Principado de);2023;0;0;0
33004;Avilés;Asturias;Asturias (Principado de);2023;0;10;182
33005;Belmonte de Miranda;Asturias;Asturias (Principado de);2023;0;0;1
33006;Bimenes;Asturias;Asturias (Principado de);2023;0;0;0
33007;Boal;Asturias;Asturias (Principado de);2023;0;0;0
33008;Cabrales;Asturias;Asturias (Principado de);2023;0;0;0
33009;Cabranes;Asturias;Asturias (Principado de);2023;0;0;0
33010;Candamo;Asturias;Asturias (Principado de);2023;0;0;0
33011;Cangas del Narcea;Asturias;Asturias (Principado de);2023;0;1;12
33012;Cangas de Onís;Asturias;Asturias (Principado de);2023;0;2;11
33013;Caravia;Asturias;Asturias (Principado de);2023;0;0;0
33014;Carreño;Asturias;Asturias (Principado de);2023;0;0;4
33015;Caso;Asturias;Asturias (Principado de);2023;0;0;0
33016;Castrillón;Asturias;Asturias (Principado de);2023;0;5;22
33017;Castropol;Asturias;Asturias (Principado de);2023;0;0;0
33018;Coaña;Asturias;Asturias (Principado de);2023;0;0;0
33019;Colunga;Asturias;Asturias (Principado de);2023;0;1;0
33020;Corvera de Asturias;Asturias;Asturias (Principado de);2023;0;0;8
33021;Cudillero;Asturias;Asturias (Principado de);2023;0;0;0
33022;Degaña;Asturias;Asturias (Principado de);2023;0;0;0
33023;"Franco; El";Asturias;Asturias (Principado de);2023;0;1;0
33024;Gijón;Asturias;Asturias (Principado de);2023;1;29;569
33025;Gozón;Asturias;Asturias (Principado de);2023;0;0;0
33026;Grado;Asturias;Asturias (Principado de);2023;0;1;8
33027;Grandas de Salime;Asturias;Asturias (Principado de);2023;0;0;0
33028;Ibias;Asturias;Asturias (Principado de);2023;0;0;0
33029;Illano;Asturias;Asturias (Principado de);2023;0;0;0
33030;Illas;Asturias;Asturias (Principado de);2023;0;0;0
33031;Langreo;Asturias;Asturias (Principado de);2023;1;6;45
33032;Laviana;Asturias;Asturias (Principado de);2023;0;0;3
33033;Lena;Asturias;Asturias (Principado de);2023;0;0;5
33034;Valdés;Asturias;Asturias (Principado de);2023;0;0;0
33035;Llanera;Asturias;Asturias (Principado de);2023;0;0;4
33036;Llanes;Asturias;Asturias (Principado de);2023;0;1;4
33037;Mieres;Asturias;Asturias (Principado de);2023;1;2;39
33038;Morcín;Asturias;Asturias (Principado de);2023;0;0;0
33039;Muros de Nalón;Asturias;Asturias (Principado de);2023;1;1;0
33040;Nava;Asturias;Asturias (Principado de);2023;0;0;1
33041;Navia;Asturias;Asturias (Principado de);2023;0;0;0
33042;Noreña;Asturias;Asturias (Principado de);2023;0;0;0
33043;Onís;Asturias;Asturias (Principado de);2023;0;0;0
33044;Oviedo;Asturias;Asturias (Principado de);2023;1;18;203
33045;Parres;Asturias;Asturias (Principado de);2023;0;0;1
33046;Peñamellera Alta;Asturias;Asturias (Principado de);2023;0;0;0
33047;Peñamellera Baja;Asturias;Asturias (Principado de);2023;0;1;0
33048;Pesoz;Asturias;Asturias (Principado de);2023;0;0;0
33049;Piloña;Asturias;Asturias (Principado de);2023;0;0;2
33050;Ponga;Asturias;Asturias (Principado de);2023;0;0;0
33051;Pravia;Asturias;Asturias (Principado de);2023;0;0;1
33052;Proaza;Asturias;Asturias (Principado de);2023;0;0;0
33053;Quirós;Asturias;Asturias (Principado de);2023;0;0;0
33054;"Regueras; Las";Asturias;Asturias (Principado de);2023;0;0;0
33055;Ribadedeva;Asturias;Asturias (Principado de);2023;0;0;1
33056;Ribadesella;Asturias;Asturias (Principado de);2023;0;2;4
33057;Ribera de Arriba;Asturias;Asturias (Principado de);2023;0;0;0
33058;Riosa;Asturias;Asturias (Principado de);2023;0;0;0
33059;Salas;Asturias;Asturias (Principado de);2023;1;1;3
33060;San Martín del Rey Aurelio;Asturias;Asturias (Principado de);2023;0;1;20
33061;San Martín de Oscos;Asturias;Asturias (Principado de);2023;;;
33062;Santa Eulalia de Oscos;Asturias;Asturias (Principado de);2023;0;0;0
33063;San Tirso de Abres;Asturias;Asturias (Principado de);2023;0;0;0
33064;Santo Adriano;Asturias;Asturias (Principado de);2023;0;0;0
33065;Sariego;Asturias;Asturias (Principado de);2023;1;1;1
33066;Siero;Asturias;Asturias (Principado de);2023;0;1;21
33067;Sobrescobio;Asturias;Asturias (Principado de);2023;0;0;0
33068;Somiedo;Asturias;Asturias (Principado de);2023;0;0;0
33069;Soto del Barco;Asturias;Asturias (Principado de);2023;0;0;2
33070;Tapia de Casariego;Asturias;Asturias (Principado de);2023;0;0;0
33071;Taramundi;Asturias;Asturias (Principado de);2023;0;0;0
33072;Teverga;Asturias;Asturias (Principado de);2023;0;0;0
33073;Tineo;Asturias;Asturias (Principado de);2023;0;0;4
33074;Vegadeo;Asturias;Asturias (Principado de);2023;0;0;0
33075;Villanueva de Oscos;Asturias;Asturias (Principado de);2023;0;0;0
33076;Villaviciosa;Asturias;Asturias (Principado de);2023;1;0;7
33077;Villayón;Asturias;Asturias (Principado de);2023;0;0;0
33078;Yernes y Tameza;Asturias;Asturias (Principado de);2023;0;0;0
34000;Palencia ( municipio sin especificar);Palencia;Castilla y León;2023;;;
34001;Abarca de Campos;Palencia;Castilla y León;2023;;;
34003;Abia de las Torres;Palencia;Castilla y León;2023;0;0;0
34004;Aguilar de Campoo;Palencia;Castilla y León;2023;0;1;6
34005;Alar del Rey;Palencia;Castilla y León;2023;0;0;0
34006;Alba de Cerrato;Palencia;Castilla y León;2023;0;0;0
34009;Amayuelas de Arriba;Palencia;Castilla y León;2023;;;
34010;Ampudia;Palencia;Castilla y León;2023;0;0;0
34011;Amusco;Palencia;Castilla y León;2023;0;0;0
34012;Antigüedad;Palencia;Castilla y León;2023;0;0;0
34015;Arconada;Palencia;Castilla y León;2023;;;
34017;Astudillo;Palencia;Castilla y León;2023;0;0;0
34018;Autilla del Pino;Palencia;Castilla y León;2023;;;
34019;Autillo de Campos;Palencia;Castilla y León;2023;0;0;0
34020;Ayuela;Palencia;Castilla y León;2023;;;
34022;Baltanás;Palencia;Castilla y León;2023;0;0;0
34023;Venta de Baños;Palencia;Castilla y León;2023;0;0;1
34024;Baquerín de Campos;Palencia;Castilla y León;2023;;;
34025;Bárcena de Campos;Palencia;Castilla y León;2023;0;0;0
34027;Barruelo de Santullán;Palencia;Castilla y León;2023;0;0;1
34028;Báscones de Ojeda;Palencia;Castilla y León;2023;0;0;0
34029;Becerril de Campos;Palencia;Castilla y León;2023;0;0;0
34031;Belmonte de Campos;Palencia;Castilla y León;2023;;;
34032;Berzosilla;Palencia;Castilla y León;2023;;;
34033;Boada de Campos;Palencia;Castilla y León;2023;0;0;0
34034;Boadilla del Camino;Palencia;Castilla y León;2023;0;0;0
34035;Boadilla de Rioseco;Palencia;Castilla y León;2023;0;0;0
34036;Brañosera;Palencia;Castilla y León;2023;0;0;0
34037;Buenavista de Valdavia;Palencia;Castilla y León;2023;0;0;0
34038;Bustillo de la Vega;Palencia;Castilla y León;2023;0;1;0
34039;Bustillo del Páramo de Carrión;Palencia;Castilla y León;2023;0;0;0
34041;Calahorra de Boedo;Palencia;Castilla y León;2023;0;0;0
34042;Calzada de los Molinos;Palencia;Castilla y León;2023;;;
34045;Capillas;Palencia;Castilla y León;2023;0;0;0
34046;Cardeñosa de Volpejera;Palencia;Castilla y León;2023;0;0;0
34047;Carrión de los Condes;Palencia;Castilla y León;2023;0;0;0
34048;Castil de Vela;Palencia;Castilla y León;2023;;;
34049;Castrejón de la Peña;Palencia;Castilla y León;2023;0;0;0
34050;Castrillo de Don Juan;Palencia;Castilla y León;2023;0;0;0
34051;Castrillo de Onielo;Palencia;Castilla y León;2023;;;
34052;Castrillo de Villavega;Palencia;Castilla y León;2023;0;0;0
34053;Castromocho;Palencia;Castilla y León;2023;0;0;0
34055;Cervatos de la Cueza;Palencia;Castilla y León;2023;0;0;0
34056;Cervera de Pisuerga;Palencia;Castilla y León;2023;0;0;3
34057;Cevico de la Torre;Palencia;Castilla y León;2023;0;0;0
34058;Cevico Navero;Palencia;Castilla y León;2023;0;0;0
34059;Cisneros;Palencia;Castilla y León;2023;0;0;0
34060;Cobos de Cerrato;Palencia;Castilla y León;2023;;;
34061;Collazos de Boedo;Palencia;Castilla y León;2023;0;0;0
34062;Congosto de Valdavia;Palencia;Castilla y León;2023;0;0;0
34063;Cordovilla la Real;Palencia;Castilla y León;2023;0;0;0
34066;Cubillas de Cerrato;Palencia;Castilla y León;2023;0;0;0
34067;Dehesa de Montejo;Palencia;Castilla y León;2023;0;1;0
34068;Dehesa de Romanos;Palencia;Castilla y León;2023;;;
34069;Dueñas;Palencia;Castilla y León;2023;0;0;0
34070;Espinosa de Cerrato;Palencia;Castilla y León;2023;;;
34071;Espinosa de Villagonzalo;Palencia;Castilla y León;2023;0;0;0
34072;Frechilla;Palencia;Castilla y León;2023;0;0;0
34073;Fresno del Río;Palencia;Castilla y León;2023;0;0;0
34074;Frómista;Palencia;Castilla y León;2023;0;0;0
34076;Fuentes de Nava;Palencia;Castilla y León;2023;0;0;0
34077;Fuentes de Valdepero;Palencia;Castilla y León;2023;0;0;1
34079;Grijota;Palencia;Castilla y León;2023;0;0;0
34080;Guardo;Palencia;Castilla y León;2023;0;1;3
34081;Guaza de Campos;Palencia;Castilla y León;2023;0;0;0
34082;Hérmedes de Cerrato;Palencia;Castilla y León;2023;;;
34083;Herrera de Pisuerga;Palencia;Castilla y León;2023;0;0;3
34084;Herrera de Valdecañas;Palencia;Castilla y León;2023;0;0;0
34086;Hontoria de Cerrato;Palencia;Castilla y León;2023;0;0;0
34087;Hornillos de Cerrato;Palencia;Castilla y León;2023;0;0;0
34088;Husillos;Palencia;Castilla y León;2023;0;1;0
34089;Itero de la Vega;Palencia;Castilla y León;2023;;;
34091;Lagartos;Palencia;Castilla y León;2023;0;0;0
34092;Lantadilla;Palencia;Castilla y León;2023;0;0;0
34093;"Vid de Ojeda; La";Palencia;Castilla y León;2023;0;0;0
34094;Ledigos;Palencia;Castilla y León;2023;0;0;0
34096;Lomas;Palencia;Castilla y León;2023;;;
34098;Magaz de Pisuerga;Palencia;Castilla y León;2023;0;0;0
34099;Manquillos;Palencia;Castilla y León;2023;;;
34100;Mantinos;Palencia;Castilla y León;2023;0;0;0
34101;Marcilla de Campos;Palencia;Castilla y León;2023;0;0;0
34102;Mazariegos;Palencia;Castilla y León;2023;0;0;0
34103;Mazuecos de Valdeginate;Palencia;Castilla y León;2023;;;
34104;Melgar de Yuso;Palencia;Castilla y León;2023;0;0;0
34106;Meneses de Campos;Palencia;Castilla y León;2023;;;
34107;Micieces de Ojeda;Palencia;Castilla y León;2023;;;
34108;Monzón de Campos;Palencia;Castilla y León;2023;0;0;0
34109;Moratinos;Palencia;Castilla y León;2023;0;0;0
34110;Mudá;Palencia;Castilla y León;2023;;;
34112;Nogal de las Huertas;Palencia;Castilla y León;2023;0;0;0
34113;Olea de Boedo;Palencia;Castilla y León;2023;;;
34114;Olmos de Ojeda;Palencia;Castilla y León;2023;0;0;0
34116;Osornillo;Palencia;Castilla y León;2023;;;
34120;Palencia;Palencia;Castilla y León;2023;0;1;50
34121;Palenzuela;Palencia;Castilla y León;2023;0;0;0
34122;Páramo de Boedo;Palencia;Castilla y León;2023;0;0;1
34123;Paredes de Nava;Palencia;Castilla y León;2023;0;0;0
34124;Payo de Ojeda;Palencia;Castilla y León;2023;;;
34125;Pedraza de Campos;Palencia;Castilla y León;2023;0;0;0
34126;Pedrosa de la Vega;Palencia;Castilla y León;2023;0;0;0
34127;Perales;Palencia;Castilla y León;2023;0;0;0
34129;Pino del Río;Palencia;Castilla y León;2023;0;0;0
34130;Piña de Campos;Palencia;Castilla y León;2023;0;0;0
34131;Población de Arroyo;Palencia;Castilla y León;2023;0;0;0
34132;Población de Campos;Palencia;Castilla y León;2023;0;0;1
34133;Población de Cerrato;Palencia;Castilla y León;2023;0;0;0
34134;Polentinos;Palencia;Castilla y León;2023;;;
34135;Pomar de Valdivia;Palencia;Castilla y León;2023;0;0;1
34136;Poza de la Vega;Palencia;Castilla y León;2023;;;
34137;Pozo de Urama;Palencia;Castilla y León;2023;;;
34139;Prádanos de Ojeda;Palencia;Castilla y León;2023;0;0;0
34140;"Puebla de Valdavia; La";Palencia;Castilla y León;2023;0;0;0
34141;Quintana del Puente;Palencia;Castilla y León;2023;0;0;0
34143;Quintanilla de Onsoña;Palencia;Castilla y León;2023;0;0;0
34146;Reinoso de Cerrato;Palencia;Castilla y León;2023;0;0;0
34147;Renedo de la Vega;Palencia;Castilla y León;2023;0;0;0
34149;Requena de Campos;Palencia;Castilla y León;2023;;;
34151;Respenda de la Peña;Palencia;Castilla y León;2023;0;0;0
34152;Revenga de Campos;Palencia;Castilla y León;2023;0;0;0
34154;Revilla de Collazos;Palencia;Castilla y León;2023;;;
34155;Ribas de Campos;Palencia;Castilla y León;2023;0;0;0
34156;Riberos de la Cueza;Palencia;Castilla y León;2023;;;
34157;Saldaña;Palencia;Castilla y León;2023;0;0;0
34158;Salinas de Pisuerga;Palencia;Castilla y León;2023;0;0;0
34159;San Cebrián de Campos;Palencia;Castilla y León;2023;0;0;0
34160;San Cebrián de Mudá;Palencia;Castilla y León;2023;0;0;0
34161;San Cristóbal de Boedo;Palencia;Castilla y León;2023;0;0;0
34163;San Mamés de Campos;Palencia;Castilla y León;2023;0;0;0
34165;San Román de la Cuba;Palencia;Castilla y León;2023;0;0;0
34167;Santa Cecilia del Alcor;Palencia;Castilla y León;2023;;;
34168;Santa Cruz de Boedo;Palencia;Castilla y León;2023;0;0;0
34169;Santervás de la Vega;Palencia;Castilla y León;2023;;;
34170;Santibáñez de Ecla;Palencia;Castilla y León;2023;;;
34171;Santibáñez de la Peña;Palencia;Castilla y León;2023;0;0;1
34174;Santoyo;Palencia;Castilla y León;2023;0;0;0
34175;"Serna; La";Palencia;Castilla y León;2023;0;0;0
34176;Sotobañado y Priorato;Palencia;Castilla y León;2023;0;0;0
34177;Soto de Cerrato;Palencia;Castilla y León;2023;;;
34178;Tabanera de Cerrato;Palencia;Castilla y León;2023;0;0;0
34179;Tabanera de Valdavia;Palencia;Castilla y León;2023;;;
34180;Támara de Campos;Palencia;Castilla y León;2023;0;0;0
34181;Tariego de Cerrato;Palencia;Castilla y León;2023;0;0;0
34182;Torquemada;Palencia;Castilla y León;2023;0;0;0
34184;Torremormojón;Palencia;Castilla y León;2023;0;0;0
34185;Triollo;Palencia;Castilla y León;2023;0;0;0
34186;Valbuena de Pisuerga;Palencia;Castilla y León;2023;;;
34189;Valdeolmillos;Palencia;Castilla y León;2023;;;
34190;Valderrábano;Palencia;Castilla y León;2023;0;0;0
34192;Valde-Ucieza;Palencia;Castilla y León;2023;;;
34196;Valle de Cerrato;Palencia;Castilla y León;2023;0;0;0
34199;Velilla del Río Carrión;Palencia;Castilla y León;2023;0;0;0
34201;Vertavillo;Palencia;Castilla y León;2023;0;0;0
34202;Villabasta de Valdavia;Palencia;Castilla y León;2023;;;
34204;Villacidaler;Palencia;Castilla y León;2023;;;
34205;Villaconancio;Palencia;Castilla y León;2023;;;
34206;Villada;Palencia;Castilla y León;2023;0;0;0
34208;Villaeles de Valdavia;Palencia;Castilla y León;2023;;;
34210;Villahán;Palencia;Castilla y León;2023;;;
34211;Villaherreros;Palencia;Castilla y León;2023;0;0;0
34213;Villalaco;Palencia;Castilla y León;2023;0;0;0
34214;Villalba de Guardo;Palencia;Castilla y León;2023;0;0;0
34215;Villalcázar de Sirga;Palencia;Castilla y León;2023;0;0;0
34216;Villalcón;Palencia;Castilla y León;2023;;;
34217;Villalobón;Palencia;Castilla y León;2023;0;0;0
34218;Villaluenga de la Vega;Palencia;Castilla y León;2023;0;0;0
34220;Villamartín de Campos;Palencia;Castilla y León;2023;0;0;0
34221;Villamediana;Palencia;Castilla y León;2023;0;0;0
34222;Villameriel;Palencia;Castilla y León;2023;;;
34223;Villamoronta;Palencia;Castilla y León;2023;;;
34224;Villamuera de la Cueza;Palencia;Castilla y León;2023;;;
34225;Villamuriel de Cerrato;Palencia;Castilla y León;2023;0;0;1
34227;Villanueva del Rebollar;Palencia;Castilla y León;2023;;;
34228;Villanuño de Valdavia;Palencia;Castilla y León;2023;0;0;0
34229;Villaprovedo;Palencia;Castilla y León;2023;0;0;0
34230;Villarmentero de Campos;Palencia;Castilla y León;2023;0;0;0
34231;Villarrabé;Palencia;Castilla y León;2023;0;0;0
34232;Villarramiel;Palencia;Castilla y León;2023;0;0;0
34233;Villasarracino;Palencia;Castilla y León;2023;0;0;0
34234;Villasila de Valdavia;Palencia;Castilla y León;2023;0;0;0
34236;Villaturde;Palencia;Castilla y León;2023;0;0;0
34237;Villaumbrales;Palencia;Castilla y León;2023;0;0;0
34238;Villaviudas;Palencia;Castilla y León;2023;0;0;0
34240;Villerías de Campos;Palencia;Castilla y León;2023;0;0;0
34241;Villodre;Palencia;Castilla y León;2023;;;
34242;Villodrigo;Palencia;Castilla y León;2023;0;0;0
34243;Villoldo;Palencia;Castilla y León;2023;0;0;0
34245;Villota del Páramo;Palencia;Castilla y León;2023;;;
34246;Villovieco;Palencia;Castilla y León;2023;;;
34901;Osorno la Mayor;Palencia;Castilla y León;2023;0;0;0
34902;Valle del Retortillo;Palencia;Castilla y León;2023;0;0;0
34903;Loma de Ucieza;Palencia;Castilla y León;2023;0;0;0
34904;"Pernía; La";Palencia;Castilla y León;2023;0;0;0
35000;Palmas (Las) ( municipio sin especificar);Palmas (Las);Canarias;2023;;;
35001;Agaete;Palmas (Las);Canarias;2023;0;0;0
35002;Agüimes;Palmas (Las);Canarias;2023;0;0;0
35003;Antigua;Palmas (Las);Canarias;2023;0;0;16
35004;Arrecife;Palmas (Las);Canarias;2023;3;1;101
35005;Artenara;Palmas (Las);Canarias;2023;0;0;0
35006;Arucas;Palmas (Las);Canarias;2023;0;1;2
35007;Betancuria;Palmas (Las);Canarias;2023;0;0;0
35008;Firgas;Palmas (Las);Canarias;2023;0;0;0
35009;Gáldar;Palmas (Las);Canarias;2023;0;0;35
35010;Haría;Palmas (Las);Canarias;2023;0;1;3
35011;Ingenio;Palmas (Las);Canarias;2023;0;0;21
35012;Mogán;Palmas (Las);Canarias;2023;0;2;5
35013;Moya;Palmas (Las);Canarias;2023;0;0;2
35014;"Oliva; La";Palmas (Las);Canarias;2023;1;1;0
35015;Pájara;Palmas (Las);Canarias;2023;0;1;1
35016;"Palmas de Gran Canaria; Las";Palmas (Las);Canarias;2023;5;21;759
35017;Puerto del Rosario;Palmas (Las);Canarias;2023;0;6;194
35018;San Bartolomé;Palmas (Las);Canarias;2023;0;1;0
35019;San Bartolomé de Tirajana;Palmas (Las);Canarias;2023;2;17;140
35020;"Aldea de San Nicolás; La";Palmas (Las);Canarias;2023;0;0;3
35021;Santa Brígida;Palmas (Las);Canarias;2023;0;0;2
35022;Santa Lucía de Tirajana;Palmas (Las);Canarias;2023;2;14;116
35023;Santa María de Guía de Gran Canaria;Palmas (Las);Canarias;2023;0;1;11
