ine_code;province;autonomous_community;year;total_sanctions_with_points;total_points_deducted;speeding_two_points;speeding_three_points;speeding_four_points;speeding_six_points;alcohol_four_points;alcohol_six_points;drugs_six_points;helmet_seatbelt_child_restraint_system_three_points;helmet_seatbelt_child_restraint_system_four_points;helmet_seatbelt_child_restraint_system_six_points;mobile_phone_three_points;mobile_phone_four_points ;mobile_phone_six_points ;traffic_light_three_points;traffic_light_four_points;traffic_light_six_points;other_three_points;other_four_points;other_six_points
19258;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19259;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19260;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19261;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19262;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19263;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19264;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19265;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19266;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19267;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19268;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19269;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19270;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19271;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19272;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19274;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19277;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19278;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19279;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19280;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19281;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19282;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19283;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19284;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19285;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19286;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19287;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19288;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19289;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19290;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19291;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19293;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19294;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19296;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19297;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19298;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19299;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19300;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19301;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19302;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19303;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19304;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19305;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19306;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19307;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19308;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19309;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19310;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19311;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19314;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19317;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19318;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19319;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19321;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19322;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19323;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19324;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19325;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19326;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19327;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19329;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19330;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19331;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19332;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19333;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19334;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19335;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19901;Guadalajara;Castilla-La Mancha;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20000;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20001;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20002;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20003;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20004;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20005;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20006;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20007;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20008;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20009;Gipuzkoa;País Vasco;2022;58;243;0;0;0;0;28;12;24;6;36;0;33;0;30;0;16;0;0;52;6
20010;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20011;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20012;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20013;Gipuzkoa;País Vasco;2022;6;28;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;12
20014;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20015;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20016;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20017;Gipuzkoa;País Vasco;2022;17;74;0;0;0;0;8;12;0;12;12;0;0;0;12;0;0;0;0;12;6
20018;Gipuzkoa;País Vasco;2022;20;92;0;0;0;0;28;6;0;0;16;0;0;0;24;0;0;0;0;12;6
20019;Gipuzkoa;País Vasco;2022;79;315;16;0;16;6;68;6;24;3;28;0;30;0;6;0;24;0;0;52;36
20020;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20021;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20022;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20023;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20024;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20025;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20026;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20027;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20028;Gipuzkoa;País Vasco;2022;1;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20029;Gipuzkoa;País Vasco;2022;445;1.780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.780;0;0;0;0
20030;Gipuzkoa;País Vasco;2022;85;378;0;0;0;0;40;30;42;12;44;0;18;0;30;0;60;0;0;60;42
20031;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20032;Gipuzkoa;País Vasco;2022;7;30;0;0;0;0;4;6;6;3;0;0;3;0;0;0;0;0;0;8;0
20033;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20034;Gipuzkoa;País Vasco;2022;1;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
20035;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20036;Gipuzkoa;País Vasco;2022;154;377;254;0;28;6;12;18;0;12;0;0;3;0;0;0;8;0;0;0;36
20037;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20038;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20039;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20040;Gipuzkoa;País Vasco;2022;4;16;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;8;0
20041;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20042;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20043;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20044;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20045;Gipuzkoa;País Vasco;2022;130;581;0;0;0;0;152;180;0;9;8;0;0;0;0;0;64;0;48;60;60
20046;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20047;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20048;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20049;Gipuzkoa;País Vasco;2022;8;38;0;0;0;0;16;0;18;0;0;0;0;0;0;0;0;0;0;4;0
20050;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20051;Gipuzkoa;País Vasco;2022;16;68;0;0;0;0;8;0;6;0;16;0;12;0;12;0;0;0;0;8;6
20052;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20053;Gipuzkoa;País Vasco;2022;1;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
20054;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20055;Gipuzkoa;País Vasco;2022;378;982;568;0;136;30;52;24;24;15;32;0;9;0;6;0;4;0;0;28;54
20056;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20057;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20058;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20059;Gipuzkoa;País Vasco;2022;2;10;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0
20060;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20061;Gipuzkoa;País Vasco;2022;6;30;0;0;0;0;4;0;6;0;0;0;0;0;0;0;4;0;0;4;12
20062;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20063;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20064;Gipuzkoa;País Vasco;2022;215;868;0;0;0;0;12;24;18;9;0;0;15;0;6;0;768;0;0;16;0
20065;Gipuzkoa;País Vasco;2022;2;10;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;4;0
20066;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20067;Gipuzkoa;País Vasco;2022;137;619;0;0;0;0;48;78;48;18;60;0;63;0;132;0;60;0;0;76;36
20068;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20069;Gipuzkoa;País Vasco;2022;898;3.389;238;0;96;24;404;366;0;51;16;0;0;0;0;0;844;0;678;228;444
20070;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20071;Gipuzkoa;País Vasco;2022;88;369;0;0;0;0;76;60;48;33;0;0;54;0;0;0;28;0;0;40;30
20072;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20073;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20074;Gipuzkoa;País Vasco;2022;14;63;0;0;0;0;16;12;12;3;0;0;6;0;0;0;0;0;0;8;6
20075;Gipuzkoa;País Vasco;2022;11;41;0;0;0;0;16;0;0;6;4;0;0;0;0;0;4;0;3;8;0
20076;Gipuzkoa;País Vasco;2022;36;170;0;0;0;0;52;36;42;0;0;0;6;0;6;0;0;0;0;28;0
20077;Gipuzkoa;País Vasco;2022;15;57;0;0;0;0;0;0;0;3;4;0;9;0;0;0;0;0;3;32;6
20078;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20079;Gipuzkoa;País Vasco;2022;120;484;0;0;0;0;76;30;12;18;76;0;60;0;72;0;36;0;30;68;6
20080;Gipuzkoa;País Vasco;2022;27;109;0;0;0;0;12;6;6;6;12;0;9;0;6;0;4;0;0;48;0
20081;Gipuzkoa;País Vasco;2022;5;19;0;0;0;0;0;0;0;0;0;0;3;0;0;0;8;0;0;8;0
20901;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20902;Gipuzkoa;País Vasco;2022;94;453;0;0;0;0;144;144;84;3;0;0;3;0;0;0;16;0;9;32;18
20903;Gipuzkoa;País Vasco;2022;19;87;0;0;0;0;36;24;6;0;0;0;3;0;0;0;0;0;0;12;6
20904;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20905;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20906;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20907;Gipuzkoa;País Vasco;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21000;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21002;Huelva;Andalucía;2022;9;39;0;0;0;0;8;0;0;3;4;0;0;0;6;0;0;0;6;0;12
21003;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21004;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21005;Huelva;Andalucía;2022;137;525;0;0;0;0;36;30;0;51;140;0;108;0;6;0;8;0;0;92;54
21006;Huelva;Andalucía;2022;2;10;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;6
21007;Huelva;Andalucía;2022;26;129;0;0;0;0;12;6;0;3;20;0;0;0;0;0;0;0;0;16;72
21008;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21009;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21010;Huelva;Andalucía;2022;31;123;0;0;0;0;0;6;0;12;28;0;24;0;6;0;0;0;3;20;24
21011;Huelva;Andalucía;2022;1.099;4.394;0;0;0;0;0;0;0;3;0;0;3;0;0;0;4.388;0;0;0;0
21012;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21013;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21014;Huelva;Andalucía;2022;8;26;0;0;0;0;0;0;0;12;0;0;6;0;0;0;8;0;0;0;0
21015;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21016;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21017;Huelva;Andalucía;2022;7;24;0;0;0;0;0;0;0;12;0;0;0;0;0;0;8;0;0;4;0
21018;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21019;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21020;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21021;Huelva;Andalucía;2022;190;614;164;0;56;18;52;60;0;18;20;0;66;0;0;0;28;0;6;60;66
21022;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21023;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21024;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21025;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21026;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21027;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21028;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21029;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21030;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21031;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21032;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21033;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21034;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21035;Huelva;Andalucía;2022;18;70;0;0;0;0;0;0;0;9;0;0;6;0;0;0;0;0;3;40;12
21036;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21037;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21038;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21039;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21040;Huelva;Andalucía;2022;3;12;0;0;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0
21041;Huelva;Andalucía;2022;319;1.205;0;0;0;0;100;48;0;72;0;0;288;0;0;0;388;0;45;120;144
21042;Huelva;Andalucía;2022;38;141;0;0;0;0;0;0;0;21;0;0;36;0;0;0;4;0;6;44;30
21043;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21044;Huelva;Andalucía;2022;174;713;0;0;0;0;112;120;90;42;0;0;138;0;0;0;96;0;3;88;24
21045;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21046;Huelva;Andalucía;2022;2;6;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
21047;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21048;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21049;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21050;Huelva;Andalucía;2022;400;1.515;0;0;0;0;140;72;54;369;624;0;90;0;48;0;8;0;6;68;36
21051;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21052;Huelva;Andalucía;2022;7;31;0;0;0;0;0;0;0;3;8;0;0;0;12;0;0;0;0;8;0
21053;Huelva;Andalucía;2022;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
21054;Huelva;Andalucía;2022;112;475;0;0;0;0;204;78;42;66;28;0;9;0;36;0;0;0;0;12;0
21055;Huelva;Andalucía;2022;42;173;0;0;0;0;20;6;30;9;28;0;27;0;6;0;0;0;3;32;12
21056;Huelva;Andalucía;2022;1;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
21057;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21058;Huelva;Andalucía;2022;1;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
21059;Huelva;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21060;Huelva;Andalucía;2022;37;164;0;0;0;0;12;24;0;0;12;0;30;0;36;0;4;0;0;28;18
